0.001704,200
0.001701,200
0.001960,200
0.001949,200
0.002246,200
0.002429,200
0.000852,200
0.001175,200
0.000922,200
0.000380,200
0.000476,200
0.000546,200
